,Area Unit,ANZSOC Division,Year,Region,Victimisations
333,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
334,Mataura.,Theft and Related Offences,2023,Southland Region,1
335,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
336,Manapouri.,Acts Intended to Cause Injury,2023,Southland Region,1
337,Georgetown.,Theft and Related Offences,2023,Southland Region,1
338,Windsor.,Theft and Related Offences,2023,Southland Region,1
339,Greenhills.,Theft and Related Offences,2023,Southland Region,1
340,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
341,Waverley-Glengarry.,Theft and Related Offences,2023,Southland Region,1
342,Central Gore.,Theft and Related Offences,2023,Southland Region,1
343,Newfield-Rockdale.,Theft and Related Offences,2023,Southland Region,1
344,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
345,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,1
346,West Gore.,Acts Intended to Cause Injury,2023,Southland Region,1
347,Heidelberg.,Acts Intended to Cause Injury,2023,Southland Region,1
348,Appleby-Kew.,Acts Intended to Cause Injury,2023,Southland Region,1
349,Newfield-Rockdale.,Theft and Related Offences,2023,Southland Region,1
350,Appleby-Kew.,Theft and Related Offences,2023,Southland Region,1
351,Greenhills.,Theft and Related Offences,2023,Southland Region,1
352,Oreti Beach.,Theft and Related Offences,2023,Southland Region,1
353,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
354,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
355,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,2
356,Strathern.,Theft and Related Offences,2023,Southland Region,1
357,Kingswell-Clifton.,Theft and Related Offences,2023,Southland Region,1
358,West Invercargill.,Theft and Related Offences,2023,Southland Region,1
359,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
360,Newfield-Rockdale.,Theft and Related Offences,2023,Southland Region,2
361,Mataura.,Acts Intended to Cause Injury,2023,Southland Region,1
362,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,1
363,Georgetown.,Acts Intended to Cause Injury,2023,Southland Region,1
364,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,1
365,Winton.,Theft and Related Offences,2023,Southland Region,2
366,Riverton East.,Acts Intended to Cause Injury,2023,Southland Region,1
367,Richmond.,Theft and Related Offences,2023,Southland Region,1
368,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
369,Gladstone-Avenal.,Acts Intended to Cause Injury,2023,Southland Region,1
370,Heidelberg.,Acts Intended to Cause Injury,2023,Southland Region,2
371,Appleby-Kew.,Theft and Related Offences,2023,Southland Region,1
372,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
373,Winton.,Theft and Related Offences,2023,Southland Region,1
374,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,1
375,West Invercargill.,Acts Intended to Cause Injury,2023,Southland Region,1
376,Greenhills.,Theft and Related Offences,2023,Southland Region,2
377,Mataura.,Theft and Related Offences,2023,Southland Region,1
378,West Invercargill.,Theft and Related Offences,2023,Southland Region,1
379,Richmond.,Theft and Related Offences,2023,Southland Region,1
380,Rosedale.,Theft and Related Offences,2023,Southland Region,1
381,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
382,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,1
383,Gladstone-Avenal.,Acts Intended to Cause Injury,2023,Southland Region,1
384,Appleby-Kew.,"Robbery, Extortion and Related Offences",2023,Southland Region,1
385,Appleby-Kew.,Sexual Assault and Related Offences,2023,Southland Region,1
386,Strathern.,Theft and Related Offences,2023,Southland Region,1
387,Bluff.,Theft and Related Offences,2023,Southland Region,1
388,Gladstone-Avenal.,Sexual Assault and Related Offences,2023,Southland Region,1
389,West Invercargill.,Theft and Related Offences,2023,Southland Region,1
390,West Invercargill.,Theft and Related Offences,2023,Southland Region,1
391,Chatton.,Theft and Related Offences,2023,Southland Region,1
392,Milford.,Theft and Related Offences,2023,Southland Region,1
393,Gladstone-Avenal.,Acts Intended to Cause Injury,2023,Southland Region,1
394,Strathern.,Acts Intended to Cause Injury,2023,Southland Region,1
395,Strathern.,Theft and Related Offences,2023,Southland Region,1
396,West Invercargill.,Theft and Related Offences,2023,Southland Region,1
397,Makarewa North.,Theft and Related Offences,2023,Southland Region,1
398,Hawthorndale.,Theft and Related Offences,2023,Southland Region,1
399,Appleby-Kew.,Theft and Related Offences,2023,Southland Region,1
400,Tuatapere.,Sexual Assault and Related Offences,2023,Southland Region,1
401,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,2
402,Mataura.,Acts Intended to Cause Injury,2023,Southland Region,3
403,Mataura.,Sexual Assault and Related Offences,2023,Southland Region,1
404,Winton.,Theft and Related Offences,2023,Southland Region,1
405,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
406,Richmond.,Theft and Related Offences,2023,Southland Region,1
407,Crinan.,Theft and Related Offences,2023,Southland Region,1
408,Gladstone-Avenal.,Theft and Related Offences,2023,Southland Region,1
409,Hawthorndale.,Theft and Related Offences,2023,Southland Region,1
410,Grasmere.,Theft and Related Offences,2023,Southland Region,1
411,Appleby-Kew.,Acts Intended to Cause Injury,2023,Southland Region,1
412,Central Gore.,Acts Intended to Cause Injury,2023,Southland Region,1
413,Strathern.,Theft and Related Offences,2023,Southland Region,1
414,Newfield-Rockdale.,Theft and Related Offences,2023,Southland Region,1
