,Area Unit,ANZSOC Division,Year,Region,Victimisations
14389,Raumanga East,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,2
14390,Raumanga East,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,3
14391,Raumanga East,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,1
14392,Raumanga East,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,1
14393,Raumanga East,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,1
14394,Raumanga East,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,1
14395,Raumanga East,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,1
14396,Raumanga East,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,1
14397,Raumanga East,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,2
14398,Raumanga East,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,2
14399,Raumanga East,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,1
14400,Raumanga East,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,3
14401,Raumanga East,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,1
14402,Raumanga East,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,4
14403,Raumanga East,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,1
14404,Raumanga West,"Abduction, Harassment and Other Related Offences Against a Person",2020,Northland,1
14405,Raumanga West,Acts Intended to Cause Injury,2020,Northland,1
14406,Raumanga West,Acts Intended to Cause Injury,2021,Northland,4
14407,Raumanga West,Acts Intended to Cause Injury,2022,Northland,5
14408,Raumanga West,Acts Intended to Cause Injury,2020,Northland,4
14409,Raumanga West,Acts Intended to Cause Injury,2021,Northland,5
14410,Raumanga West,Acts Intended to Cause Injury,2022,Northland,3
14411,Raumanga West,Acts Intended to Cause Injury,2020,Northland,2
14412,Raumanga West,Acts Intended to Cause Injury,2021,Northland,1
14413,Raumanga West,Acts Intended to Cause Injury,2022,Northland,3
14414,Raumanga West,Acts Intended to Cause Injury,2020,Northland,3
14415,Raumanga West,Acts Intended to Cause Injury,2021,Northland,3
14416,Raumanga West,Acts Intended to Cause Injury,2022,Northland,3
14417,Raumanga West,Acts Intended to Cause Injury,2020,Northland,2
14418,Raumanga West,Acts Intended to Cause Injury,2021,Northland,2
14419,Raumanga West,Acts Intended to Cause Injury,2022,Northland,2
14420,Raumanga West,Acts Intended to Cause Injury,2021,Northland,3
14421,Raumanga West,Acts Intended to Cause Injury,2022,Northland,2
14422,Raumanga West,Acts Intended to Cause Injury,2020,Northland,1
14423,Raumanga West,Acts Intended to Cause Injury,2021,Northland,1
14424,Raumanga West,Acts Intended to Cause Injury,2022,Northland,1
14425,Raumanga West,Acts Intended to Cause Injury,2020,Northland,2
14426,Raumanga West,Acts Intended to Cause Injury,2021,Northland,2
14427,Raumanga West,Acts Intended to Cause Injury,2020,Northland,3
14428,Raumanga West,Acts Intended to Cause Injury,2021,Northland,2
14429,Raumanga West,Acts Intended to Cause Injury,2020,Northland,5
14430,Raumanga West,Acts Intended to Cause Injury,2021,Northland,1
14431,Raumanga West,Acts Intended to Cause Injury,2022,Northland,2
14432,Raumanga West,Acts Intended to Cause Injury,2020,Northland,1
14433,Raumanga West,Acts Intended to Cause Injury,2021,Northland,5
14434,Raumanga West,Acts Intended to Cause Injury,2022,Northland,1
14435,Raumanga West,Acts Intended to Cause Injury,2020,Northland,1
14436,Raumanga West,Acts Intended to Cause Injury,2021,Northland,2
14437,Raumanga West,"Robbery, Extortion and Related Offences",2020,Northland,1
14438,Raumanga West,"Robbery, Extortion and Related Offences",2021,Northland,1
14439,Raumanga West,"Robbery, Extortion and Related Offences",2021,Northland,1
14440,Raumanga West,"Robbery, Extortion and Related Offences",2022,Northland,1
14441,Raumanga West,"Robbery, Extortion and Related Offences",2022,Northland,1
14442,Raumanga West,"Robbery, Extortion and Related Offences",2020,Northland,1
14443,Raumanga West,"Robbery, Extortion and Related Offences",2022,Northland,1
14444,Raumanga West,"Robbery, Extortion and Related Offences",2022,Northland,1
14445,Raumanga West,Sexual Assault and Related Offences,2021,Northland,2
14446,Raumanga West,Theft and Related Offences,2020,Northland,12
14447,Raumanga West,Theft and Related Offences,2021,Northland,3
14448,Raumanga West,Theft and Related Offences,2022,Northland,10
14449,Raumanga West,Theft and Related Offences,2020,Northland,8
14450,Raumanga West,Theft and Related Offences,2021,Northland,8
14451,Raumanga West,Theft and Related Offences,2022,Northland,20
14452,Raumanga West,Theft and Related Offences,2020,Northland,7
14453,Raumanga West,Theft and Related Offences,2021,Northland,12
14454,Raumanga West,Theft and Related Offences,2022,Northland,16
14455,Raumanga West,Theft and Related Offences,2020,Northland,1
14456,Raumanga West,Theft and Related Offences,2021,Northland,4
14457,Raumanga West,Theft and Related Offences,2022,Northland,14
14458,Raumanga West,Theft and Related Offences,2020,Northland,6
14459,Raumanga West,Theft and Related Offences,2021,Northland,10
14460,Raumanga West,Theft and Related Offences,2022,Northland,9
14461,Raumanga West,Theft and Related Offences,2020,Northland,6
14462,Raumanga West,Theft and Related Offences,2021,Northland,10
14463,Raumanga West,Theft and Related Offences,2022,Northland,6
14464,Raumanga West,Theft and Related Offences,2020,Northland,5
14465,Raumanga West,Theft and Related Offences,2021,Northland,1
14466,Raumanga West,Theft and Related Offences,2022,Northland,15
14467,Raumanga West,Theft and Related Offences,2020,Northland,2
14468,Raumanga West,Theft and Related Offences,2021,Northland,30
14469,Raumanga West,Theft and Related Offences,2022,Northland,8
14470,Raumanga West,Theft and Related Offences,2020,Northland,7
14471,Raumanga West,Theft and Related Offences,2021,Northland,4
14472,Raumanga West,Theft and Related Offences,2022,Northland,4
14473,Raumanga West,Theft and Related Offences,2020,Northland,4
14474,Raumanga West,Theft and Related Offences,2021,Northland,6
14475,Raumanga West,Theft and Related Offences,2022,Northland,12
14476,Raumanga West,Theft and Related Offences,2020,Northland,6
14477,Raumanga West,Theft and Related Offences,2021,Northland,5
14478,Raumanga West,Theft and Related Offences,2022,Northland,8
14479,Raumanga West,Theft and Related Offences,2020,Northland,1
14480,Raumanga West,Theft and Related Offences,2021,Northland,9
14481,Raumanga West,Theft and Related Offences,2022,Northland,10
14482,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,1
14483,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,4
14484,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,2
14485,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,3
14486,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,1
14487,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,5
14488,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,2
14489,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,1
14490,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,2
14491,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,5
14492,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,1
14493,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,1
14494,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,1
14495,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,2
14496,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,1
14497,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,2
14498,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,2
14499,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,2
14500,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,2
14501,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,1
14502,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,7
14503,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,1
14504,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,5
14505,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,2
14506,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,2
14507,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,3
14508,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,2
14509,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,2
14510,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,1
14511,Raumanga West,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,2
14512,Rawene,Acts Intended to Cause Injury,2022,Northland,2
14513,Rawene,Acts Intended to Cause Injury,2020,Northland,1
14514,Rawene,Acts Intended to Cause Injury,2021,Northland,1
14515,Rawene,Acts Intended to Cause Injury,2022,Northland,2
14516,Rawene,Acts Intended to Cause Injury,2021,Northland,2
14517,Rawene,Acts Intended to Cause Injury,2022,Northland,1
14518,Rawene,Acts Intended to Cause Injury,2020,Northland,1
14519,Rawene,Acts Intended to Cause Injury,2022,Northland,1
14520,Rawene,Acts Intended to Cause Injury,2022,Northland,1
14521,Rawene,Acts Intended to Cause Injury,2021,Northland,1
14522,Rawene,Acts Intended to Cause Injury,2021,Northland,1
14523,Rawene,Theft and Related Offences,2020,Northland,1
14524,Rawene,Theft and Related Offences,2022,Northland,1
14525,Rawene,Theft and Related Offences,2020,Northland,1
14526,Rawene,Theft and Related Offences,2021,Northland,1
14527,Rawene,Theft and Related Offences,2021,Northland,1
14528,Rawene,Theft and Related Offences,2021,Northland,1
14529,Rawene,Theft and Related Offences,2022,Northland,1
14530,Rawene,Theft and Related Offences,2021,Northland,2
14531,Rawene,Theft and Related Offences,2021,Northland,1
14532,Rawene,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,1
14533,Rawene,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,1
14534,Rawene,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,1
14535,Rawene,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,1
14536,Rawene,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,1
14537,Rawene,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,1
14538,Rawene,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,1
14539,Rawene,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,1
14540,Regent,Acts Intended to Cause Injury,2020,Northland,3
14541,Regent,Acts Intended to Cause Injury,2022,Northland,4
14542,Regent,Acts Intended to Cause Injury,2020,Northland,4
14543,Regent,Acts Intended to Cause Injury,2021,Northland,2
14544,Regent,Acts Intended to Cause Injury,2022,Northland,4
14545,Regent,Acts Intended to Cause Injury,2020,Northland,5
14546,Regent,Acts Intended to Cause Injury,2021,Northland,5
14547,Regent,Acts Intended to Cause Injury,2022,Northland,3
14548,Regent,Acts Intended to Cause Injury,2021,Northland,1
14549,Regent,Acts Intended to Cause Injury,2021,Northland,7
14550,Regent,Acts Intended to Cause Injury,2022,Northland,3
14551,Regent,Acts Intended to Cause Injury,2020,Northland,3
14552,Regent,Acts Intended to Cause Injury,2021,Northland,3
14553,Regent,Acts Intended to Cause Injury,2022,Northland,3
14554,Regent,Acts Intended to Cause Injury,2020,Northland,2
14555,Regent,Acts Intended to Cause Injury,2021,Northland,1
14556,Regent,Acts Intended to Cause Injury,2022,Northland,2
14557,Regent,Acts Intended to Cause Injury,2020,Northland,6
14558,Regent,Acts Intended to Cause Injury,2021,Northland,7
14559,Regent,Acts Intended to Cause Injury,2022,Northland,4
14560,Regent,Acts Intended to Cause Injury,2020,Northland,5
14561,Regent,Acts Intended to Cause Injury,2021,Northland,1
14562,Regent,Acts Intended to Cause Injury,2022,Northland,3
14563,Regent,Acts Intended to Cause Injury,2020,Northland,2
14564,Regent,Acts Intended to Cause Injury,2021,Northland,1
14565,Regent,Acts Intended to Cause Injury,2022,Northland,2
14566,Regent,Acts Intended to Cause Injury,2020,Northland,1
14567,Regent,Acts Intended to Cause Injury,2022,Northland,1
14568,Regent,Acts Intended to Cause Injury,2020,Northland,1
14569,Regent,Acts Intended to Cause Injury,2021,Northland,4
14570,Regent,"Robbery, Extortion and Related Offences",2021,Northland,2
14571,Regent,"Robbery, Extortion and Related Offences",2020,Northland,2
14572,Regent,"Robbery, Extortion and Related Offences",2021,Northland,1
14573,Regent,"Robbery, Extortion and Related Offences",2021,Northland,1
14574,Regent,"Robbery, Extortion and Related Offences",2021,Northland,1
14575,Regent,"Robbery, Extortion and Related Offences",2021,Northland,1
14576,Regent,"Robbery, Extortion and Related Offences",2022,Northland,1
14577,Regent,"Robbery, Extortion and Related Offences",2021,Northland,2
14578,Regent,"Robbery, Extortion and Related Offences",2020,Northland,1
14579,Regent,Sexual Assault and Related Offences,2020,Northland,1
14580,Regent,Sexual Assault and Related Offences,2021,Northland,1
14581,Regent,Sexual Assault and Related Offences,2020,Northland,1
14582,Regent,Sexual Assault and Related Offences,2021,Northland,1
14583,Regent,Sexual Assault and Related Offences,2022,Northland,1
14584,Regent,Theft and Related Offences,2020,Northland,6
14585,Regent,Theft and Related Offences,2021,Northland,15
14586,Regent,Theft and Related Offences,2022,Northland,25
14587,Regent,Theft and Related Offences,2020,Northland,26
14588,Regent,Theft and Related Offences,2021,Northland,7
14589,Regent,Theft and Related Offences,2022,Northland,15
14590,Regent,Theft and Related Offences,2020,Northland,18
14591,Regent,Theft and Related Offences,2021,Northland,12
14592,Regent,Theft and Related Offences,2022,Northland,25
14593,Regent,Theft and Related Offences,2020,Northland,6
14594,Regent,Theft and Related Offences,2021,Northland,10
14595,Regent,Theft and Related Offences,2022,Northland,20
14596,Regent,Theft and Related Offences,2020,Northland,4
14597,Regent,Theft and Related Offences,2021,Northland,4
14598,Regent,Theft and Related Offences,2022,Northland,44
14599,Regent,Theft and Related Offences,2020,Northland,7
14600,Regent,Theft and Related Offences,2021,Northland,9
14601,Regent,Theft and Related Offences,2022,Northland,49
14602,Regent,Theft and Related Offences,2020,Northland,9
14603,Regent,Theft and Related Offences,2021,Northland,11
14604,Regent,Theft and Related Offences,2022,Northland,28
14605,Regent,Theft and Related Offences,2020,Northland,13
14606,Regent,Theft and Related Offences,2021,Northland,18
14607,Regent,Theft and Related Offences,2022,Northland,26
14608,Regent,Theft and Related Offences,2020,Northland,10
14609,Regent,Theft and Related Offences,2021,Northland,9
14610,Regent,Theft and Related Offences,2022,Northland,25
14611,Regent,Theft and Related Offences,2020,Northland,4
14612,Regent,Theft and Related Offences,2021,Northland,12
14613,Regent,Theft and Related Offences,2022,Northland,18
14614,Regent,Theft and Related Offences,2020,Northland,15
14615,Regent,Theft and Related Offences,2021,Northland,15
14616,Regent,Theft and Related Offences,2022,Northland,19
14617,Regent,Theft and Related Offences,2020,Northland,21
14618,Regent,Theft and Related Offences,2021,Northland,23
14619,Regent,Theft and Related Offences,2022,Northland,13
14620,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,4
14621,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,3
14622,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,5
14623,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,5
14624,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,2
14625,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,4
14626,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,5
14627,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,1
14628,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,1
14629,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,3
14630,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,1
14631,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,4
14632,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,2
14633,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,2
14634,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,3
14635,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,2
14636,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,1
14637,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,1
14638,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,2
14639,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,2
14640,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,3
14641,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,1
14642,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,2
14643,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,3
14644,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,2
14645,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,1
14646,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,2
14647,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,4
14648,Regent,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,2
14649,Rehia-Oneriri,"Abduction, Harassment and Other Related Offences Against a Person",2020,Northland,1
14650,Rehia-Oneriri,Acts Intended to Cause Injury,2022,Northland,3
14651,Rehia-Oneriri,Acts Intended to Cause Injury,2020,Northland,6
14652,Rehia-Oneriri,Acts Intended to Cause Injury,2021,Northland,1
14653,Rehia-Oneriri,Acts Intended to Cause Injury,2022,Northland,1
14654,Rehia-Oneriri,Acts Intended to Cause Injury,2020,Northland,1
14655,Rehia-Oneriri,Acts Intended to Cause Injury,2021,Northland,2
14656,Rehia-Oneriri,Acts Intended to Cause Injury,2020,Northland,2
14657,Rehia-Oneriri,Acts Intended to Cause Injury,2021,Northland,1
14658,Rehia-Oneriri,Acts Intended to Cause Injury,2021,Northland,3
14659,Rehia-Oneriri,Acts Intended to Cause Injury,2020,Northland,1
14660,Rehia-Oneriri,Acts Intended to Cause Injury,2021,Northland,1
14661,Rehia-Oneriri,Acts Intended to Cause Injury,2020,Northland,3
14662,Rehia-Oneriri,Acts Intended to Cause Injury,2021,Northland,2
14663,Rehia-Oneriri,Acts Intended to Cause Injury,2022,Northland,2
14664,Rehia-Oneriri,Acts Intended to Cause Injury,2020,Northland,2
14665,Rehia-Oneriri,Acts Intended to Cause Injury,2021,Northland,1
14666,Rehia-Oneriri,Acts Intended to Cause Injury,2020,Northland,2
14667,Rehia-Oneriri,Acts Intended to Cause Injury,2021,Northland,1
14668,Rehia-Oneriri,Acts Intended to Cause Injury,2022,Northland,3
14669,Rehia-Oneriri,Acts Intended to Cause Injury,2021,Northland,2
14670,Rehia-Oneriri,Acts Intended to Cause Injury,2020,Northland,1
14671,Rehia-Oneriri,Acts Intended to Cause Injury,2022,Northland,1
14672,Rehia-Oneriri,"Robbery, Extortion and Related Offences",2021,Northland,1
14673,Rehia-Oneriri,"Robbery, Extortion and Related Offences",2020,Northland,1
14674,Rehia-Oneriri,Sexual Assault and Related Offences,2021,Northland,1
14675,Rehia-Oneriri,Sexual Assault and Related Offences,2021,Northland,1
14676,Rehia-Oneriri,Sexual Assault and Related Offences,2021,Northland,2
14677,Rehia-Oneriri,Sexual Assault and Related Offences,2022,Northland,1
14678,Rehia-Oneriri,Sexual Assault and Related Offences,2022,Northland,1
14679,Rehia-Oneriri,Sexual Assault and Related Offences,2021,Northland,1
14680,Rehia-Oneriri,Sexual Assault and Related Offences,2021,Northland,1
14681,Rehia-Oneriri,Sexual Assault and Related Offences,2022,Northland,1
14682,Rehia-Oneriri,Theft and Related Offences,2020,Northland,11
14683,Rehia-Oneriri,Theft and Related Offences,2021,Northland,2
14684,Rehia-Oneriri,Theft and Related Offences,2021,Northland,1
14685,Rehia-Oneriri,Theft and Related Offences,2020,Northland,1
14686,Rehia-Oneriri,Theft and Related Offences,2021,Northland,1
14687,Rehia-Oneriri,Theft and Related Offences,2022,Northland,1
14688,Rehia-Oneriri,Theft and Related Offences,2022,Northland,3
14689,Rehia-Oneriri,Theft and Related Offences,2021,Northland,2
14690,Rehia-Oneriri,Theft and Related Offences,2022,Northland,1
14691,Rehia-Oneriri,Theft and Related Offences,2020,Northland,2
14692,Rehia-Oneriri,Theft and Related Offences,2022,Northland,1
14693,Rehia-Oneriri,Theft and Related Offences,2021,Northland,2
14694,Rehia-Oneriri,Theft and Related Offences,2022,Northland,2
14695,Rehia-Oneriri,Theft and Related Offences,2020,Northland,1
14696,Rehia-Oneriri,Theft and Related Offences,2022,Northland,1
14697,Rehia-Oneriri,Theft and Related Offences,2020,Northland,3
14698,Rehia-Oneriri,Theft and Related Offences,2021,Northland,2
14699,Rehia-Oneriri,Theft and Related Offences,2020,Northland,1
14700,Rehia-Oneriri,Theft and Related Offences,2021,Northland,3
14701,Rehia-Oneriri,Theft and Related Offences,2022,Northland,4
14702,Rehia-Oneriri,Theft and Related Offences,2020,Northland,1
14703,Rehia-Oneriri,Theft and Related Offences,2021,Northland,1
14704,Rehia-Oneriri,Theft and Related Offences,2022,Northland,1
14705,Rehia-Oneriri,Theft and Related Offences,2022,Northland,1
14706,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,2
14707,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,2
14708,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,3
14709,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,1
14710,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,2
14711,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,1
14712,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,1
14713,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,1
14714,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,2
14715,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,3
14716,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,1
14717,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,1
14718,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,2
14719,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,1
14720,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,2
14721,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,2
14722,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,1
14723,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,2
14724,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,4
14725,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,2
14726,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,1
14727,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,1
14728,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,3
14729,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,1
14730,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,3
14731,Rehia-Oneriri,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,3
14732,Riverside,Acts Intended to Cause Injury,2020,Northland,1
14733,Riverside,Acts Intended to Cause Injury,2022,Northland,1
14734,Riverside,Acts Intended to Cause Injury,2020,Northland,2
14735,Riverside,Acts Intended to Cause Injury,2020,Northland,1
14736,Riverside,Acts Intended to Cause Injury,2021,Northland,2
14737,Riverside,Acts Intended to Cause Injury,2022,Northland,7
14738,Riverside,Acts Intended to Cause Injury,2021,Northland,3
14739,Riverside,Acts Intended to Cause Injury,2022,Northland,1
14740,Riverside,Acts Intended to Cause Injury,2022,Northland,2
14741,Riverside,Acts Intended to Cause Injury,2022,Northland,1
14742,Riverside,"Robbery, Extortion and Related Offences",2021,Northland,1
14743,Riverside,"Robbery, Extortion and Related Offences",2021,Northland,3
14744,Riverside,"Robbery, Extortion and Related Offences",2022,Northland,2
14745,Riverside,Sexual Assault and Related Offences,2021,Northland,1
14746,Riverside,Sexual Assault and Related Offences,2022,Northland,1
14747,Riverside,Theft and Related Offences,2020,Northland,2
14748,Riverside,Theft and Related Offences,2022,Northland,1
14749,Riverside,Theft and Related Offences,2020,Northland,3
14750,Riverside,Theft and Related Offences,2021,Northland,1
14751,Riverside,Theft and Related Offences,2022,Northland,5
14752,Riverside,Theft and Related Offences,2020,Northland,2
14753,Riverside,Theft and Related Offences,2021,Northland,2
14754,Riverside,Theft and Related Offences,2022,Northland,1
14755,Riverside,Theft and Related Offences,2021,Northland,1
14756,Riverside,Theft and Related Offences,2022,Northland,2
14757,Riverside,Theft and Related Offences,2021,Northland,3
14758,Riverside,Theft and Related Offences,2022,Northland,1
14759,Riverside,Theft and Related Offences,2020,Northland,1
14760,Riverside,Theft and Related Offences,2021,Northland,1
14761,Riverside,Theft and Related Offences,2022,Northland,2
14762,Riverside,Theft and Related Offences,2020,Northland,2
14763,Riverside,Theft and Related Offences,2021,Northland,1
14764,Riverside,Theft and Related Offences,2022,Northland,1
14765,Riverside,Theft and Related Offences,2021,Northland,1
14766,Riverside,Theft and Related Offences,2022,Northland,3
14767,Riverside,Theft and Related Offences,2021,Northland,2
14768,Riverside,Theft and Related Offences,2022,Northland,5
14769,Riverside,Theft and Related Offences,2021,Northland,1
14770,Riverside,Theft and Related Offences,2022,Northland,3
14771,Riverside,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,1
14772,Riverside,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,1
14773,Riverside,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,1
14774,Riverside,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,1
14775,Riverside,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,1
14776,Riverside,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Northland,2
14777,Riverside,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,1
14778,Riverside,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Northland,1
14779,Riverside,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Northland,4
14780,Ruawai,Acts Intended to Cause Injury,2021,Northland,1
14781,Ruawai,Acts Intended to Cause Injury,2020,Northland,1
14782,Ruawai,Acts Intended to Cause Injury,2021,Northland,1
14783,Ruawai,"Robbery, Extortion and Related Offences",2022,Northland,1
14784,Ruawai,"Robbery, Extortion and Related Offences",2020,Northland,1
14785,Ruawai,Sexual Assault and Related Offences,2022,Northland,1
14786,Ruawai,Theft and Related Offences,2021,Northland,1
