,Area Unit,ANZSOC Division,Year,Region,Victimisations
8656,Jacks Point,Acts Intended to Cause Injury,2021,Otago Region,1
8657,Jacks Point,Acts Intended to Cause Injury,2022,Otago Region,1
8658,Jacks Point,Theft and Related Offences,2022,Otago Region,1
8659,Jacks Point,Theft and Related Offences,2021,Otago Region,1
8660,Jacks Point,Theft and Related Offences,2022,Otago Region,4
8661,Jacks Point,Theft and Related Offences,2021,Otago Region,1
8662,Jacks Point,Theft and Related Offences,2022,Otago Region,5
8663,Jacks Point,Theft and Related Offences,2022,Otago Region,1
8664,Jacks Point,Theft and Related Offences,2021,Otago Region,1
8665,Jacks Point,Theft and Related Offences,2021,Otago Region,1
8666,Jacks Point,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8667,Jacks Point,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8668,Jacks Point,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8669,Kaikorai Hill,Acts Intended to Cause Injury,2021,Otago Region,1
8670,Kaikorai Hill,Acts Intended to Cause Injury,2022,Otago Region,1
8671,Kaikorai Hill,Acts Intended to Cause Injury,2021,Otago Region,1
8672,Kaikorai Hill,Acts Intended to Cause Injury,2020,Otago Region,1
8673,Kaikorai Hill,Theft and Related Offences,2020,Otago Region,1
8674,Kaikorai Hill,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8675,Kaitangata,Acts Intended to Cause Injury,2022,Otago Region,1
8676,Kaitangata,Acts Intended to Cause Injury,2022,Otago Region,1
8677,Kaitangata,Acts Intended to Cause Injury,2020,Otago Region,1
8678,Kaitangata,Acts Intended to Cause Injury,2021,Otago Region,1
8679,Kaitangata,Acts Intended to Cause Injury,2022,Otago Region,1
8680,Kaitangata,Acts Intended to Cause Injury,2021,Otago Region,1
8681,Kaitangata,Sexual Assault and Related Offences,2020,Otago Region,1
8682,Kaitangata,Sexual Assault and Related Offences,2020,Otago Region,1
8683,Kaitangata,Theft and Related Offences,2022,Otago Region,2
8684,Kaitangata,Theft and Related Offences,2020,Otago Region,1
8685,Kaitangata,Theft and Related Offences,2022,Otago Region,1
8686,Kaitangata,Theft and Related Offences,2021,Otago Region,1
8687,Kaitangata,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
8688,Kaitangata,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
8689,Kaitangata,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8690,Kaitangata,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8691,Kaitangata,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8692,Kakanui,Acts Intended to Cause Injury,2022,Otago Region,3
8693,Kakanui,Theft and Related Offences,2021,Otago Region,1
8694,Kakanui,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8695,Kakanui,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8696,Kakanui,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8697,Kakanui,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8698,Kakanui,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
8699,Kakanui,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
8700,Karitane,Theft and Related Offences,2021,Otago Region,2
8701,Karitane,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8702,Karitane,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8703,Kelvin Heights,Acts Intended to Cause Injury,2020,Otago Region,1
8704,Kelvin Heights,Acts Intended to Cause Injury,2020,Otago Region,1
8705,Kelvin Heights,Theft and Related Offences,2020,Otago Region,1
8706,Kelvin Heights,Theft and Related Offences,2022,Otago Region,1
8707,Kelvin Heights,Theft and Related Offences,2021,Otago Region,1
8708,Kelvin Heights,Theft and Related Offences,2020,Otago Region,1
8709,Kelvin Heights,Theft and Related Offences,2021,Otago Region,1
8710,Kelvin Heights,Theft and Related Offences,2021,Otago Region,2
8711,Kelvin Heights,Theft and Related Offences,2022,Otago Region,1
8712,Kelvin Heights,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8713,Kenmure,Acts Intended to Cause Injury,2020,Otago Region,1
8714,Kenmure,Acts Intended to Cause Injury,2021,Otago Region,1
8715,Kenmure,Acts Intended to Cause Injury,2020,Otago Region,1
8716,Kenmure,Acts Intended to Cause Injury,2021,Otago Region,1
8717,Kenmure,Acts Intended to Cause Injury,2022,Otago Region,1
8718,Kenmure,Acts Intended to Cause Injury,2021,Otago Region,1
8719,Kenmure,Acts Intended to Cause Injury,2022,Otago Region,1
8720,Kenmure,Sexual Assault and Related Offences,2020,Otago Region,1
8721,Kenmure,Theft and Related Offences,2022,Otago Region,1
8722,Kenmure,Theft and Related Offences,2021,Otago Region,1
8723,Kenmure,Theft and Related Offences,2020,Otago Region,2
8724,Kenmure,Theft and Related Offences,2021,Otago Region,1
8725,Kenmure,Theft and Related Offences,2020,Otago Region,1
8726,Kenmure,Theft and Related Offences,2020,Otago Region,1
8727,Kenmure,Theft and Related Offences,2021,Otago Region,3
8728,Kenmure,Theft and Related Offences,2020,Otago Region,1
8729,Kenmure,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,2
8730,Kenmure,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
8731,Kenmure,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8732,Kenmure,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8733,Kenmure,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8734,Kenmure,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8735,Kenmure,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8736,Kenmure,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8737,Kenmure,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8738,Kingston South,Acts Intended to Cause Injury,2022,Otago Region,1
8739,Kingston South,Theft and Related Offences,2020,Otago Region,1
8740,Kingston South,Theft and Related Offences,2022,Otago Region,1
8741,Kingston South,Theft and Related Offences,2022,Otago Region,1
8742,Kingston South,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8743,Lake Hayes South,Acts Intended to Cause Injury,2020,Otago Region,1
8744,Lake Hayes South,Acts Intended to Cause Injury,2021,Otago Region,1
8745,Lake Hayes South,Acts Intended to Cause Injury,2020,Otago Region,1
8746,Lake Hayes South,Acts Intended to Cause Injury,2022,Otago Region,1
8747,Lake Hayes South,Acts Intended to Cause Injury,2021,Otago Region,1
8748,Lake Hayes South,Acts Intended to Cause Injury,2020,Otago Region,1
8749,Lake Hayes South,Acts Intended to Cause Injury,2020,Otago Region,1
8750,Lake Hayes South,"Robbery, Extortion and Related Offences",2021,Otago Region,1
8751,Lake Hayes South,Theft and Related Offences,2021,Otago Region,2
8752,Lake Hayes South,Theft and Related Offences,2022,Otago Region,1
8753,Lake Hayes South,Theft and Related Offences,2021,Otago Region,1
8754,Lake Hayes South,Theft and Related Offences,2022,Otago Region,1
8755,Lake Hayes South,Theft and Related Offences,2022,Otago Region,2
8756,Lake Hayes South,Theft and Related Offences,2021,Otago Region,1
8757,Lake Hayes South,Theft and Related Offences,2022,Otago Region,2
8758,Lake Hayes South,Theft and Related Offences,2020,Otago Region,1
8759,Lake Hayes South,Theft and Related Offences,2021,Otago Region,1
8760,Lake Hayes South,Theft and Related Offences,2022,Otago Region,2
8761,Lake Hayes South,Theft and Related Offences,2020,Otago Region,1
8762,Lake Hayes South,Theft and Related Offences,2021,Otago Region,1
8763,Lake Hayes South,Theft and Related Offences,2020,Otago Region,2
8764,Lake Hayes South,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8765,Lake Hayes South,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
8766,Lake Hayes South,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,3
8767,Lake Hayes South,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,2
8768,Lake Hayes South,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8769,Lake Hayes South,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,2
8770,Lake Hayes South,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,2
8771,Lake Hayes South,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8772,Lake Hayes South,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,6
8773,Lake Hayes South,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8774,Lake Hayes,Theft and Related Offences,2021,Otago Region,1
8775,Lake Hayes,Theft and Related Offences,2020,Otago Region,1
8776,Lake Hayes,Theft and Related Offences,2022,Otago Region,1
8777,Lake Hayes,Theft and Related Offences,2020,Otago Region,1
8778,Lake Hayes,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8779,Lawrence,Acts Intended to Cause Injury,2020,Otago Region,2
8780,Lawrence,Acts Intended to Cause Injury,2020,Otago Region,1
8781,Lawrence,Theft and Related Offences,2022,Otago Region,1
8782,Lawrence,Theft and Related Offences,2020,Otago Region,1
8783,Lawrence,Theft and Related Offences,2022,Otago Region,1
8784,Lawrence,Theft and Related Offences,2020,Otago Region,1
8785,Lawrence,Theft and Related Offences,2021,Otago Region,1
8786,Lawrence,Theft and Related Offences,2020,Otago Region,1
8787,Lawrence,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8788,Lawrence,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
8789,Lawrence,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8790,Lawrence,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8791,Macandrew Bay,Acts Intended to Cause Injury,2022,Otago Region,1
8792,Macandrew Bay,Acts Intended to Cause Injury,2021,Otago Region,1
8793,Macandrew Bay,Acts Intended to Cause Injury,2021,Otago Region,1
8794,Macandrew Bay,Acts Intended to Cause Injury,2022,Otago Region,1
8795,Macandrew Bay,Acts Intended to Cause Injury,2022,Otago Region,1
8796,Macandrew Bay,Theft and Related Offences,2022,Otago Region,1
8797,Macandrew Bay,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8798,Macandrew Bay,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8799,Macandrew Bay,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8800,Macandrew Bay,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
8801,Macandrew Bay,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8802,Maheno,"Abduction, Harassment and Other Related Offences Against a Person",2021,Otago Region,1
8803,Maheno,Acts Intended to Cause Injury,2021,Otago Region,1
8804,Maheno,Acts Intended to Cause Injury,2020,Otago Region,1
8805,Maheno,Acts Intended to Cause Injury,2020,Otago Region,2
8806,Maheno,Acts Intended to Cause Injury,2020,Otago Region,1
8807,Maheno,Acts Intended to Cause Injury,2022,Otago Region,2
8808,Maheno,Acts Intended to Cause Injury,2021,Otago Region,2
8809,Maheno,Acts Intended to Cause Injury,2022,Otago Region,1
8810,Maheno,Acts Intended to Cause Injury,2020,Otago Region,2
8811,Maheno,Acts Intended to Cause Injury,2022,Otago Region,1
8812,Maheno,Acts Intended to Cause Injury,2021,Otago Region,1
8813,Maheno,Acts Intended to Cause Injury,2022,Otago Region,1
8814,Maheno,"Robbery, Extortion and Related Offences",2022,Otago Region,1
8815,Maheno,Sexual Assault and Related Offences,2020,Otago Region,1
8816,Maheno,Sexual Assault and Related Offences,2021,Otago Region,1
8817,Maheno,Sexual Assault and Related Offences,2021,Otago Region,1
8818,Maheno,Theft and Related Offences,2020,Otago Region,2
8819,Maheno,Theft and Related Offences,2021,Otago Region,4
8820,Maheno,Theft and Related Offences,2022,Otago Region,3
8821,Maheno,Theft and Related Offences,2020,Otago Region,1
8822,Maheno,Theft and Related Offences,2021,Otago Region,1
8823,Maheno,Theft and Related Offences,2022,Otago Region,1
8824,Maheno,Theft and Related Offences,2021,Otago Region,4
8825,Maheno,Theft and Related Offences,2020,Otago Region,2
8826,Maheno,Theft and Related Offences,2021,Otago Region,1
8827,Maheno,Theft and Related Offences,2022,Otago Region,4
8828,Maheno,Theft and Related Offences,2022,Otago Region,2
8829,Maheno,Theft and Related Offences,2020,Otago Region,3
8830,Maheno,Theft and Related Offences,2021,Otago Region,1
8831,Maheno,Theft and Related Offences,2022,Otago Region,2
8832,Maheno,Theft and Related Offences,2021,Otago Region,1
8833,Maheno,Theft and Related Offences,2022,Otago Region,4
8834,Maheno,Theft and Related Offences,2020,Otago Region,1
8835,Maheno,Theft and Related Offences,2022,Otago Region,2
8836,Maheno,Theft and Related Offences,2020,Otago Region,2
8837,Maheno,Theft and Related Offences,2022,Otago Region,2
8838,Maheno,Theft and Related Offences,2020,Otago Region,1
8839,Maheno,Theft and Related Offences,2021,Otago Region,1
8840,Maheno,Theft and Related Offences,2022,Otago Region,2
8841,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,3
8842,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,3
8843,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8844,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8845,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
8846,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8847,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8848,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,2
8849,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8850,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,2
8851,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
8852,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,2
8853,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8854,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8855,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
8856,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8857,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
8858,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,3
8859,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,2
8860,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8861,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8862,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
8863,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,3
8864,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
8865,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,4
8866,Maheno,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,2
8867,Maniototo,Acts Intended to Cause Injury,2022,Otago Region,1
8868,Maniototo,Acts Intended to Cause Injury,2021,Otago Region,1
8869,Maniototo,Theft and Related Offences,2021,Otago Region,1
8870,Maniototo,Theft and Related Offences,2022,Otago Region,1
8871,Maniototo,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8872,Maori Hill,Acts Intended to Cause Injury,2020,Otago Region,1
8873,Maori Hill,Acts Intended to Cause Injury,2022,Otago Region,1
8874,Maori Hill,"Robbery, Extortion and Related Offences",2022,Otago Region,1
8875,Maori Hill,Theft and Related Offences,2021,Otago Region,2
8876,Maori Hill,Theft and Related Offences,2021,Otago Region,1
8877,Maori Hill,Theft and Related Offences,2021,Otago Region,1
8878,Maori Hill,Theft and Related Offences,2021,Otago Region,1
8879,Maori Hill,Theft and Related Offences,2022,Otago Region,1
8880,Maori Hill,Theft and Related Offences,2021,Otago Region,2
8881,Maori Hill,Theft and Related Offences,2021,Otago Region,1
8882,Maori Hill,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
8883,Maori Hill,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
8884,Maori Hill,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
8885,Maori Hill,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8886,Maori Hill,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8887,Matukituki,Acts Intended to Cause Injury,2021,Otago Region,3
8888,Matukituki,Acts Intended to Cause Injury,2021,Otago Region,2
8889,Matukituki,Acts Intended to Cause Injury,2021,Otago Region,1
8890,Matukituki,Acts Intended to Cause Injury,2022,Otago Region,1
8891,Matukituki,Sexual Assault and Related Offences,2021,Otago Region,1
8892,Matukituki,Sexual Assault and Related Offences,2022,Otago Region,1
8893,Matukituki,Sexual Assault and Related Offences,2021,Otago Region,1
8894,Matukituki,Theft and Related Offences,2020,Otago Region,1
8895,Matukituki,Theft and Related Offences,2022,Otago Region,1
8896,Matukituki,Theft and Related Offences,2020,Otago Region,2
8897,Matukituki,Theft and Related Offences,2021,Otago Region,1
8898,Matukituki,Theft and Related Offences,2021,Otago Region,1
8899,Matukituki,Theft and Related Offences,2020,Otago Region,2
8900,Matukituki,Theft and Related Offences,2022,Otago Region,1
8901,Matukituki,Theft and Related Offences,2020,Otago Region,5
8902,Matukituki,Theft and Related Offences,2021,Otago Region,6
8903,Matukituki,Theft and Related Offences,2022,Otago Region,1
8904,Matukituki,Theft and Related Offences,2020,Otago Region,3
8905,Matukituki,Theft and Related Offences,2021,Otago Region,1
8906,Matukituki,Theft and Related Offences,2022,Otago Region,3
8907,Matukituki,Theft and Related Offences,2022,Otago Region,2
8908,Matukituki,Theft and Related Offences,2021,Otago Region,1
8909,Matukituki,Theft and Related Offences,2022,Otago Region,2
8910,Matukituki,Theft and Related Offences,2020,Otago Region,2
8911,Matukituki,Theft and Related Offences,2022,Otago Region,1
8912,Middlemarch,Acts Intended to Cause Injury,2022,Otago Region,1
8913,Middlemarch,Theft and Related Offences,2021,Otago Region,1
8914,Middlemarch,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8915,Middlemarch,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8916,Milton,Acts Intended to Cause Injury,2021,Otago Region,4
8917,Milton,Acts Intended to Cause Injury,2022,Otago Region,1
8918,Milton,Acts Intended to Cause Injury,2021,Otago Region,1
8919,Milton,Acts Intended to Cause Injury,2022,Otago Region,1
8920,Milton,Acts Intended to Cause Injury,2020,Otago Region,1
8921,Milton,Acts Intended to Cause Injury,2022,Otago Region,2
8922,Milton,Acts Intended to Cause Injury,2021,Otago Region,1
8923,Milton,Acts Intended to Cause Injury,2022,Otago Region,1
8924,Milton,Acts Intended to Cause Injury,2021,Otago Region,1
8925,Milton,Acts Intended to Cause Injury,2022,Otago Region,1
8926,Milton,Acts Intended to Cause Injury,2020,Otago Region,1
8927,Milton,Acts Intended to Cause Injury,2021,Otago Region,1
8928,Milton,Acts Intended to Cause Injury,2022,Otago Region,1
8929,Milton,Acts Intended to Cause Injury,2021,Otago Region,1
8930,Milton,Acts Intended to Cause Injury,2020,Otago Region,1
8931,Milton,Acts Intended to Cause Injury,2022,Otago Region,2
8932,Milton,Acts Intended to Cause Injury,2022,Otago Region,1
8933,Milton,Acts Intended to Cause Injury,2020,Otago Region,1
8934,Milton,Acts Intended to Cause Injury,2021,Otago Region,2
8935,Milton,Acts Intended to Cause Injury,2021,Otago Region,3
8936,Milton,Sexual Assault and Related Offences,2022,Otago Region,1
8937,Milton,Sexual Assault and Related Offences,2021,Otago Region,1
8938,Milton,Sexual Assault and Related Offences,2020,Otago Region,1
8939,Milton,Theft and Related Offences,2021,Otago Region,2
8940,Milton,Theft and Related Offences,2022,Otago Region,1
8941,Milton,Theft and Related Offences,2020,Otago Region,2
8942,Milton,Theft and Related Offences,2021,Otago Region,1
8943,Milton,Theft and Related Offences,2020,Otago Region,1
8944,Milton,Theft and Related Offences,2021,Otago Region,1
8945,Milton,Theft and Related Offences,2021,Otago Region,2
8946,Milton,Theft and Related Offences,2021,Otago Region,1
8947,Milton,Theft and Related Offences,2022,Otago Region,1
8948,Milton,Theft and Related Offences,2020,Otago Region,1
8949,Milton,Theft and Related Offences,2020,Otago Region,1
8950,Milton,Theft and Related Offences,2021,Otago Region,1
8951,Milton,Theft and Related Offences,2022,Otago Region,2
8952,Milton,Theft and Related Offences,2020,Otago Region,1
8953,Milton,Theft and Related Offences,2022,Otago Region,2
8954,Milton,Theft and Related Offences,2020,Otago Region,1
8955,Milton,Theft and Related Offences,2022,Otago Region,2
8956,Milton,Theft and Related Offences,2022,Otago Region,3
8957,Milton,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
8958,Milton,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8959,Milton,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
8960,Milton,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8961,Milton,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8962,Milton,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8963,Milton,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
8964,Milton,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8965,Milton,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,2
8966,Milton,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,2
8967,Milton,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,2
8968,Milton,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
8969,Milton,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8970,Milton,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,1
8971,Mornington,"Abduction, Harassment and Other Related Offences Against a Person",2020,Otago Region,1
8972,Mornington,Acts Intended to Cause Injury,2020,Otago Region,1
8973,Mornington,Acts Intended to Cause Injury,2021,Otago Region,1
8974,Mornington,Acts Intended to Cause Injury,2020,Otago Region,3
8975,Mornington,Acts Intended to Cause Injury,2021,Otago Region,1
8976,Mornington,Acts Intended to Cause Injury,2022,Otago Region,1
8977,Mornington,Acts Intended to Cause Injury,2020,Otago Region,1
8978,Mornington,Acts Intended to Cause Injury,2021,Otago Region,2
8979,Mornington,Acts Intended to Cause Injury,2020,Otago Region,1
8980,Mornington,Acts Intended to Cause Injury,2021,Otago Region,2
8981,Mornington,Acts Intended to Cause Injury,2022,Otago Region,1
8982,Mornington,Acts Intended to Cause Injury,2020,Otago Region,3
8983,Mornington,Acts Intended to Cause Injury,2021,Otago Region,2
8984,Mornington,Acts Intended to Cause Injury,2022,Otago Region,2
8985,Mornington,Acts Intended to Cause Injury,2020,Otago Region,1
8986,Mornington,Acts Intended to Cause Injury,2022,Otago Region,1
8987,Mornington,"Robbery, Extortion and Related Offences",2020,Otago Region,1
8988,Mornington,"Robbery, Extortion and Related Offences",2020,Otago Region,1
8989,Mornington,"Robbery, Extortion and Related Offences",2022,Otago Region,1
8990,Mornington,"Robbery, Extortion and Related Offences",2022,Otago Region,1
8991,Mornington,Sexual Assault and Related Offences,2022,Otago Region,1
8992,Mornington,Theft and Related Offences,2020,Otago Region,3
8993,Mornington,Theft and Related Offences,2021,Otago Region,1
8994,Mornington,Theft and Related Offences,2022,Otago Region,2
8995,Mornington,Theft and Related Offences,2020,Otago Region,2
8996,Mornington,Theft and Related Offences,2021,Otago Region,1
8997,Mornington,Theft and Related Offences,2022,Otago Region,2
8998,Mornington,Theft and Related Offences,2021,Otago Region,2
8999,Mornington,Theft and Related Offences,2022,Otago Region,6
9000,Mornington,Theft and Related Offences,2022,Otago Region,1
9001,Mornington,Theft and Related Offences,2020,Otago Region,2
9002,Mornington,Theft and Related Offences,2021,Otago Region,2
9003,Mornington,Theft and Related Offences,2022,Otago Region,2
9004,Mornington,Theft and Related Offences,2020,Otago Region,1
9005,Mornington,Theft and Related Offences,2021,Otago Region,1
9006,Mornington,Theft and Related Offences,2021,Otago Region,3
9007,Mornington,Theft and Related Offences,2022,Otago Region,3
9008,Mornington,Theft and Related Offences,2020,Otago Region,1
9009,Mornington,Theft and Related Offences,2021,Otago Region,1
9010,Mornington,Theft and Related Offences,2022,Otago Region,4
9011,Mornington,Theft and Related Offences,2021,Otago Region,4
9012,Mornington,Theft and Related Offences,2022,Otago Region,1
9013,Mornington,Theft and Related Offences,2020,Otago Region,3
9014,Mornington,Theft and Related Offences,2021,Otago Region,4
9015,Mornington,Theft and Related Offences,2022,Otago Region,3
9016,Mornington,Theft and Related Offences,2021,Otago Region,3
9017,Mornington,Theft and Related Offences,2022,Otago Region,3
9018,Mornington,Theft and Related Offences,2020,Otago Region,3
9019,Mornington,Theft and Related Offences,2021,Otago Region,1
9020,Mornington,Theft and Related Offences,2022,Otago Region,4
9021,Mornington,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
9022,Mornington,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,2
9023,Mornington,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,2
9024,Mornington,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
9025,Mornington,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,2
9026,Mornington,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
9027,Mornington,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
9028,Mornington,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
9029,Mornington,"Unlawful Entry With Intent/Burglary, Break and Enter",2020,Otago Region,1
9030,Mornington,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Otago Region,2
9031,Mornington,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
9032,Mornington,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Otago Region,1
9033,Mosgiel East,"Abduction, Harassment and Other Related Offences Against a Person",2022,Otago Region,1
9034,Mosgiel East,Acts Intended to Cause Injury,2021,Otago Region,2
9035,Mosgiel East,Acts Intended to Cause Injury,2022,Otago Region,1
9036,Mosgiel East,Acts Intended to Cause Injury,2020,Otago Region,1
9037,Mosgiel East,Acts Intended to Cause Injury,2022,Otago Region,4
9038,Mosgiel East,Acts Intended to Cause Injury,2021,Otago Region,1
9039,Mosgiel East,Acts Intended to Cause Injury,2021,Otago Region,1
9040,Mosgiel East,Acts Intended to Cause Injury,2022,Otago Region,1
9041,Mosgiel East,Acts Intended to Cause Injury,2021,Otago Region,3
9042,Mosgiel East,Acts Intended to Cause Injury,2022,Otago Region,4
9043,Mosgiel East,Acts Intended to Cause Injury,2021,Otago Region,1
